characterId,character,poseId,pose,clothingId,clothing,restraintId,restraint,stateId,state,relativePath
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__nude__ankle_cuffs__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__nude__ankle_cuffs__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__nude__ankle_cuffs__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__nude__ankle_cuffs__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__nude__ankle_cuffs__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","ankle_cuffs","Ножные манжеты","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__nude__ankle_cuffs__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","wrist_ankle_cuffs","Наручники и ножные манжеты","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__nude__wrist_ankle_cuffs__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","wrist_ankle_cuffs","Наручники и ножные манжеты","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__nude__wrist_ankle_cuffs__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","wrist_ankle_cuffs","Наручники и ножные манжеты","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__nude__wrist_ankle_cuffs__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","wrist_ankle_cuffs","Наручники и ножные манжеты","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__nude__wrist_ankle_cuffs__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","wrist_ankle_cuffs","Наручники и ножные манжеты","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__nude__wrist_ankle_cuffs__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","wrist_ankle_cuffs","Наручники и ножные манжеты","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__nude__wrist_ankle_cuffs__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","wrist_ankle_cuffs","Наручники и ножные манжеты","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__nude__wrist_ankle_cuffs__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","wrist_ankle_cuffs","Наручники и ножные манжеты","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__nude__wrist_ankle_cuffs__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","blindfold","Повязка на глазах","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__nude__blindfold__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","blindfold","Повязка на глазах","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__nude__blindfold__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","blindfold","Повязка на глазах","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__nude__blindfold__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","blindfold","Повязка на глазах","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__nude__blindfold__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","blindfold","Повязка на глазах","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__nude__blindfold__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","blindfold","Повязка на глазах","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__nude__blindfold__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","blindfold","Повязка на глазах","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__nude__blindfold__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","blindfold","Повязка на глазах","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__nude__blindfold__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","gag","Кляп","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__nude__gag__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","gag","Кляп","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__nude__gag__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","gag","Кляп","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__nude__gag__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","gag","Кляп","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__nude__gag__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","gag","Кляп","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__nude__gag__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","gag","Кляп","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__nude__gag__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","gag","Кляп","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__nude__gag__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","gag","Кляп","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__nude__gag__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","table_straps","Ремни диагностического стола","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__nude__table_straps__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","table_straps","Ремни диагностического стола","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__nude__table_straps__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","table_straps","Ремни диагностического стола","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__nude__table_straps__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","table_straps","Ремни диагностического стола","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__nude__table_straps__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","table_straps","Ремни диагностического стола","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__nude__table_straps__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","table_straps","Ремни диагностического стола","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__nude__table_straps__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","table_straps","Ремни диагностического стола","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__nude__table_straps__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","table_straps","Ремни диагностического стола","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__nude__table_straps__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","restraint_frame","Стационарная рама","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__nude__restraint_frame__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","restraint_frame","Стационарная рама","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__nude__restraint_frame__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","restraint_frame","Стационарная рама","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__nude__restraint_frame__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","restraint_frame","Стационарная рама","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__nude__restraint_frame__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","restraint_frame","Стационарная рама","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__nude__restraint_frame__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","restraint_frame","Стационарная рама","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__nude__restraint_frame__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","restraint_frame","Стационарная рама","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__nude__restraint_frame__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","nude","Без одежды","restraint_frame","Стационарная рама","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__nude__restraint_frame__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","none","Без фиксации","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__underwear__none__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","none","Без фиксации","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__underwear__none__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","none","Без фиксации","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__underwear__none__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","none","Без фиксации","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__none__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","none","Без фиксации","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__none__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","none","Без фиксации","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__underwear__none__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","none","Без фиксации","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__underwear__none__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","none","Без фиксации","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__underwear__none__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","handcuffs","Наручники","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__underwear__handcuffs__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","handcuffs","Наручники","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__underwear__handcuffs__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","handcuffs","Наручники","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__underwear__handcuffs__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","handcuffs","Наручники","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__handcuffs__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","handcuffs","Наручники","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__handcuffs__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","handcuffs","Наручники","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__underwear__handcuffs__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","handcuffs","Наручники","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__underwear__handcuffs__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","handcuffs","Наручники","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__underwear__handcuffs__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","ankle_cuffs","Ножные манжеты","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__underwear__ankle_cuffs__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","ankle_cuffs","Ножные манжеты","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__underwear__ankle_cuffs__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","ankle_cuffs","Ножные манжеты","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__underwear__ankle_cuffs__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","ankle_cuffs","Ножные манжеты","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__ankle_cuffs__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","ankle_cuffs","Ножные манжеты","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__ankle_cuffs__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","ankle_cuffs","Ножные манжеты","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__underwear__ankle_cuffs__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","ankle_cuffs","Ножные манжеты","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__underwear__ankle_cuffs__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","ankle_cuffs","Ножные манжеты","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__underwear__ankle_cuffs__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","wrist_ankle_cuffs","Наручники и ножные манжеты","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__underwear__wrist_ankle_cuffs__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","wrist_ankle_cuffs","Наручники и ножные манжеты","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__underwear__wrist_ankle_cuffs__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","wrist_ankle_cuffs","Наручники и ножные манжеты","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__underwear__wrist_ankle_cuffs__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","wrist_ankle_cuffs","Наручники и ножные манжеты","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__wrist_ankle_cuffs__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","wrist_ankle_cuffs","Наручники и ножные манжеты","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__wrist_ankle_cuffs__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","wrist_ankle_cuffs","Наручники и ножные манжеты","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__underwear__wrist_ankle_cuffs__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","wrist_ankle_cuffs","Наручники и ножные манжеты","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__underwear__wrist_ankle_cuffs__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","wrist_ankle_cuffs","Наручники и ножные манжеты","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__underwear__wrist_ankle_cuffs__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","blindfold","Повязка на глазах","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__underwear__blindfold__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","blindfold","Повязка на глазах","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__underwear__blindfold__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","blindfold","Повязка на глазах","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__underwear__blindfold__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","blindfold","Повязка на глазах","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__blindfold__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","blindfold","Повязка на глазах","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__blindfold__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","blindfold","Повязка на глазах","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__underwear__blindfold__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","blindfold","Повязка на глазах","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__underwear__blindfold__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","blindfold","Повязка на глазах","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__underwear__blindfold__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","gag","Кляп","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__underwear__gag__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","gag","Кляп","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__underwear__gag__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","gag","Кляп","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__underwear__gag__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","gag","Кляп","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__gag__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","gag","Кляп","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__gag__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","gag","Кляп","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__underwear__gag__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","gag","Кляп","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__underwear__gag__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","gag","Кляп","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__underwear__gag__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","table_straps","Ремни диагностического стола","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__underwear__table_straps__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","table_straps","Ремни диагностического стола","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__underwear__table_straps__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","table_straps","Ремни диагностического стола","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__underwear__table_straps__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","table_straps","Ремни диагностического стола","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__table_straps__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","table_straps","Ремни диагностического стола","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__table_straps__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","table_straps","Ремни диагностического стола","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__underwear__table_straps__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","table_straps","Ремни диагностического стола","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__underwear__table_straps__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","table_straps","Ремни диагностического стола","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__underwear__table_straps__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","restraint_frame","Стационарная рама","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__underwear__restraint_frame__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","restraint_frame","Стационарная рама","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__underwear__restraint_frame__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","restraint_frame","Стационарная рама","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__underwear__restraint_frame__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","restraint_frame","Стационарная рама","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__restraint_frame__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","restraint_frame","Стационарная рама","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__underwear__restraint_frame__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","restraint_frame","Стационарная рама","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__underwear__restraint_frame__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","restraint_frame","Стационарная рама","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__underwear__restraint_frame__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","underwear","Нижнее бельё","restraint_frame","Стационарная рама","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__underwear__restraint_frame__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","dress","Платье","none","Без фиксации","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__dress__none__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","dress","Платье","none","Без фиксации","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__dress__none__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","dress","Платье","none","Без фиксации","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__dress__none__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","dress","Платье","none","Без фиксации","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__dress__none__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","dress","Платье","none","Без фиксации","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__dress__none__high_negative.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","dress","Платье","none","Без фиксации","subspace","Сабспейс","public/character-images/rendered/iona/spread_eagle__dress__none__subspace.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","dress","Платье","none","Без фиксации","climax","Разрядка","public/character-images/rendered/iona/spread_eagle__dress__none__climax.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","dress","Платье","none","Без фиксации","unconscious","Без сознания","public/character-images/rendered/iona/spread_eagle__dress__none__unconscious.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","dress","Платье","handcuffs","Наручники","neutral","Нейтральное состояние","public/character-images/rendered/iona/spread_eagle__dress__handcuffs__neutral.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","dress","Платье","handcuffs","Наручники","receptive","Положительная реакция","public/character-images/rendered/iona/spread_eagle__dress__handcuffs__receptive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","dress","Платье","handcuffs","Наручники","guarded","Настороженность","public/character-images/rendered/iona/spread_eagle__dress__handcuffs__guarded.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","dress","Платье","handcuffs","Наручники","high_positive","Высокое положительное напряжение","public/character-images/rendered/iona/spread_eagle__dress__handcuffs__high_positive.png"
"NPC-LAB-01","Иона","spread_eagle","Лёжа, руки и ноги разведены","dress","Платье","handcuffs","Наручники","high_negative","Высокое отрицательное напряжение","public/character-images/rendered/iona/spread_eagle__dress__handcuffs__high_negative.png"
